x y sim_mag det_mag det_magerr snr sim_flux sim_psf_flux sim_zpt det_flux det_fluxerr det_zpt image
1302.274 2233.035 21.163 nan -0.117 -9.2957 713.692 713.692 28.297 -1361.73 146.49 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake024_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 21.639 23.305 1.575 0.6894 460.521 460.521 28.297 99.27 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake024_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 19.235 19.385 0.043 25.0286 4213.408 4213.408 28.297 3670.19 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake024_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 23.853 nan -0.553 -1.9627 59.907 59.907 28.297 -245.12 124.89 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake024_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 22.517 21.929 0.391 2.7776 205.106 205.106 28.297 352.56 126.93 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake024_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 21.089 21.687 0.329 3.3017 764.299 764.299 28.297 440.38 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake024_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 23.414 nan -0.429 -2.5313 89.721 89.721 28.297 -328.84 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 22.845 nan -0.567 -1.9162 151.625 151.625 28.297 -260.24 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 23.463 nan -0.173 -6.263 85.79 85.79 28.297 -848.32 135.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 23.206 22.144 0.552 1.9665 108.702 108.702 28.297 289.0 146.96 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 18.847 19.002 0.028 38.7355 6022.063 6022.063 28.297 5221.55 134.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 19.241 19.569 0.048 22.4633 4190.829 4190.829 28.297 3096.57 137.85 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 21.851 nan -0.922 -1.1777 378.644 378.644 28.297 -158.19 134.32 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 18.836 19.018 0.027 39.5022 6085.857 6085.857 28.297 5147.53 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 20.005 21.016 0.179 6.0747 2072.782 2072.782 28.297 816.74 134.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 20.029 21.33 0.238 4.5537 2027.669 2027.669 28.297 612.11 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 18.299 18.541 0.02 54.6372 9980.233 9980.233 28.297 7981.95 146.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 20.639 21.02 0.182 5.9787 1156.227 1156.227 28.297 813.76 136.11 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 19.815 20.463 0.117 9.2786 2469.198 2469.198 28.297 1360.43 146.62 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 18.92 19.145 0.034 31.7869 5633.062 5633.062 28.297 4577.0 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 23.575 nan -0.143 -7.5794 77.385 77.385 28.297 -1111.44 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 18.087 18.249 0.013 83.6439 12126.601 12126.601 28.297 10448.8 124.92 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 21.27 nan -0.67 -1.6212 646.826 646.826 28.297 -206.3 127.25 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 19.887 nan -1.73 -0.6277 2312.024 2312.024 28.297 -83.72 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake035_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 19.117 19.458 0.041 26.4041 4696.439 4696.439 28.297 3430.16 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 21.075 nan -0.589 -1.8435 774.106 774.106 28.297 -250.36 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 18.033 18.426 0.017 65.5563 12753.744 12753.744 28.297 8877.63 135.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 20.54 20.501 0.121 8.9644 1266.232 1266.232 28.297 1312.48 146.41 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 18.489 18.941 0.027 40.9782 8379.458 8379.458 28.297 5523.45 134.79 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 18.341 18.489 0.018 60.7981 9598.913 9598.913 28.297 8377.98 137.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 19.34 19.981 0.069 15.7997 3824.301 3824.301 28.297 2120.48 134.21 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 19.677 19.906 0.062 17.4297 2804.284 2804.284 28.297 2271.27 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 23.399 nan -0.205 -5.2974 91.012 91.012 28.297 -712.07 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 23.037 nan -0.383 -2.838 127.048 127.048 28.297 -381.46 134.41 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 21.464 nan -0.271 -4.0143 540.926 540.926 28.297 -585.2 145.78 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 23.722 nan -0.287 -3.779 67.57 67.57 28.297 -514.28 136.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 20.55 21.216 0.234 4.6385 1254.917 1254.917 28.297 679.45 146.48 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 18.672 19.009 0.03 36.0356 7076.103 7076.103 28.297 5188.04 143.97 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 18.057 18.258 0.015 70.6847 12471.683 12471.683 28.297 10365.2 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 22.534 nan -0.397 -2.7339 201.897 201.897 28.297 -341.44 124.89 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 20.533 20.567 0.112 9.7363 1274.421 1274.421 28.297 1235.63 126.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 19.287 19.666 0.051 21.2388 4017.399 4017.399 28.297 2832.83 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake052_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 23.809 nan -0.089 -12.1864 62.366 62.366 28.297 -1583.14 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 19.957 20.55 0.117 9.2434 2166.48 2166.48 28.297 1255.35 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 19.709 20.134 0.08 13.588 2723.576 2723.576 28.297 1840.5 135.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 23.85 21.746 0.383 2.8391 60.055 60.055 28.297 417.24 146.96 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 20.215 20.851 0.154 7.0578 1708.635 1708.635 28.297 951.39 134.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 19.002 19.404 0.042 26.161 5222.029 5222.029 28.297 3606.3 137.85 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 19.12 19.421 0.041 26.433 4683.382 4683.382 28.297 3550.48 134.32 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 18.56 18.733 0.021 51.3565 7849.168 7849.168 28.297 6692.27 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 21.692 22.824 0.944 1.1499 438.398 438.398 28.297 154.61 134.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 23.754 nan -0.131 -8.2961 65.655 65.655 28.297 -1115.16 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 20.712 23.327 1.631 0.6658 1080.691 1080.691 28.297 97.26 146.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 18.631 18.809 0.024 45.8295 7352.062 7352.062 28.297 6237.85 136.11 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 21.497 22.786 0.995 1.0917 524.853 524.853 28.297 160.07 146.62 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 22.877 nan -0.718 -1.5127 147.13 147.13 28.297 -217.81 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 20.191 20.399 0.11 9.8318 1746.572 1746.572 28.297 1441.73 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 23.803 nan -0.16 -6.7732 62.739 62.739 28.297 -846.11 124.92 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 18.922 19.054 0.028 39.1275 5623.082 5623.082 28.297 4978.97 127.25 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 20.794 21.213 0.213 5.1104 1002.858 1002.858 28.297 681.63 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake008_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 18.735 19.038 0.028 38.9022 6678.455 6678.455 28.297 5053.78 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 23.343 nan -0.162 -6.7147 95.784 95.784 28.297 -911.92 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 18.881 19.193 0.034 32.3333 5838.354 5838.354 28.297 4379.54 135.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 19.35 19.438 0.046 23.7797 3789.909 3789.909 28.297 3493.95 146.93 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 21.813 nan -0.203 -5.3393 392.265 392.265 28.297 -719.74 134.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 20.102 20.395 0.103 10.4984 1896.593 1896.593 28.297 1447.2 137.85 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 21.559 22.026 0.453 2.3987 495.367 495.367 28.297 322.2 134.32 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 23.761 nan -0.969 -1.1204 65.184 65.184 28.297 -146.0 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 22.519 nan -0.32 -3.3893 204.659 204.659 28.297 -455.69 134.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 23.339 nan -17.337 -0.0626 96.137 96.137 28.297 -8.42 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 19.588 19.877 0.068 15.9754 3044.016 3044.016 28.297 2333.85 146.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 23.034 nan -0.234 -4.6377 127.328 127.328 28.297 -631.24 136.11 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 20.819 21.775 0.392 2.7699 979.534 979.534 28.297 406.13 146.62 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 23.638 nan -3.388 -0.3206 73.026 73.026 28.297 -46.16 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 20.72 20.803 0.16 6.7825 1072.809 1072.809 28.297 994.58 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 20.825 nan -8.701 -0.1248 974.382 974.382 28.297 -15.59 124.9 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 18.95 19.095 0.029 37.6586 5477.268 5477.268 28.297 4792.06 127.25 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 23.707 nan -0.642 -1.6922 68.556 68.556 28.297 -225.7 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake044_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 23.282 nan -0.39 -2.7851 101.363 101.363 28.297 -361.81 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake023_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 22.424 22.087 0.484 2.2442 223.465 223.465 28.297 304.79 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake023_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 23.864 nan -1.254 -0.8664 59.315 59.315 28.297 -117.35 135.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake023_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 22.016 21.448 0.291 3.7342 325.188 325.188 28.297 548.66 146.93 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake023_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 20.343 20.649 0.128 8.503 1519.189 1519.189 28.297 1146.2 134.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake023_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
